CBSACODE,CBSATITLE,CBSASTATUS,agi_stub,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
15220,"Brownwood, TX Micro Area",Micropolitan Statistical Area,3,4105.0,1967.0,2325.0,9272.0,3041.0,148308.0,3531.0,116906.0,1112.0,1723.0,411.0,969.0,362.0,568.0,571.0,4491.0,361.0,343.0,490.0,359.0,3509.0,874.0,15402.0,493.0,2297.0,835.0,4636.0,0.0,0.0,453.0,7435.0,0.0,0.0,374.0,685.0,360.0,889.0,434.0,1597.0,259.0,1411.0,305.0,1290.0,3978.0,74470.0,1852.0,1747.0,1173.0,1181.0,160.0,75.0,182.0,136.0,1106.0,1975.0,900.0,1691.0,868.0,1247.0,0.0,0.0,3115.0,7239.0,3314.0,8270.0,564.0,818.0,3519.0,10884.0
15220,"Brownwood, TX Micro Area",Micropolitan Statistical Area,4,2119.0,1603.0,1241.0,5451.0,1671.0,129823.0,1844.0,99210.0,843.0,1293.0,380.0,1047.0,327.0,617.0,412.0,4339.0,313.0,307.0,1047.0,244.0,3475.0,570.0,13580.0,196.0,973.0,472.0,6066.0,0.0,0.0,453.0,8211.0,39.0,66.0,376.0,477.0,398.0,1081.0,445.0,1617.0,309.0,1904.0,328.0,1573.0,2114.0,84171.0,1049.0,1705.0,725.0,1223.0,161.0,86.0,139.0,138.0,0.0,0.0,0.0,0.0,72.0,89.0,0.0,0.0,2033.0,9708.0,2058.0,10632.0,467.0,1091.0,1649.0,4895.0
15220,"Brownwood, TX Micro Area",Micropolitan Statistical Area,5,1085.0,1001.0,665.0,3033.0,934.0,93296.0,949.0,69888.0,546.0,703.0,274.0,592.0,251.0,415.0,247.0,3196.0,221.0,222.0,1003.0,144.0,2781.0,371.0,11390.0,72.0,353.0,246.0,4183.0,0.0,0.0,336.0,6915.0,0.0,0.0,293.0,476.0,299.0,980.0,335.0,1507.0,247.0,1711.0,277.0,1762.0,1083.0,66848.0,570.0,1020.0,367.0,650.0,103.0,56.0,98.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,8361.0,1082.0,9018.0,277.0,778.0,807.0,2891.0
15220,"Brownwood, TX Micro Area",Micropolitan Statistical Area,6,832.0,757.0,553.0,2317.0,721.0,108603.0,713.0,72504.0,554.0,1211.0,317.0,1257.0,290.0,1051.0,225.0,6898.0,200.0,298.0,3894.0,141.0,3808.0,276.0,11088.0,41.0,312.0,195.0,3773.0,28.0,473.0,443.0,10711.0,36.0,326.0,384.0,801.0,419.0,1657.0,442.0,2636.0,355.0,2850.0,377.0,3147.0,832.0,84989.0,416.0,655.0,200.0,299.0,76.0,42.0,86.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,65.0,832.0,14167.0,832.0,15216.0,352.0,2142.0,478.0,2495.0
15220,"Brownwood, TX Micro Area",Micropolitan Statistical Area,7,195.0,171.0,175.0,502.0,135.0,116810.0,148.0,35242.0,163.0,940.0,126.0,5535.0,123.0,5304.0,90.0,8264.0,72.0,128.0,42809.0,34.0,1556.0,52.0,2988.0,0.0,0.0,57.0,1402.0,0.0,0.0,158.0,9735.0,0.0,0.0,147.0,434.0,145.0,1127.0,158.0,1760.0,106.0,1850.0,146.0,4755.0,195.0,104827.0,81.0,285.0,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,365.0,194.0,22740.0,194.0,23626.0,102.0,3902.0,91.0,1559.0
15260,"Brunswick, GA Metro Area",Metropolitan Statistical Area,0,46910.0,17512.0,27246.0,96985.0,30740.0,2098301.0,38218.0,1481154.0,16155.0,38920.0,7611.0,50908.0,6933.0,37058.0,7722.0,53392.0,502.0,6100.0,87349.0,4436.0,87905.0,9533.0,229347.0,3952.0,26929.0,6533.0,79350.0,130.0,2469.0,15277.0,362584.0,12527.0,61135.0,2250.0,2649.0,13393.0,36135.0,15222.0,104883.0,11799.0,119960.0,12778.0,58359.0,32560.0,1357945.0,14000.0,15267.0,7492.0,8226.0,2044.0,990.0,2088.0,2026.0,12755.0,30263.0,11516.0,26888.0,9387.0,11829.0,846.0,5402.0,27849.0,222795.0,31511.0,236845.0,7554.0,34833.0,37698.0,121088.0
15260,"Brunswick, GA Metro Area",Metropolitan Statistical Area,1,1015.0,407.0,804.0,1704.0,341.0,-122178.0,306.0,8093.0,510.0,3134.0,291.0,1752.0,274.0,1139.0,417.0,-9907.0,42.0,428.0,3706.0,93.0,1540.0,107.0,1697.0,20.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,166.0,69.0,128.0,62.0,100.0,0.0,0.0,0.0,0.0,127.0,200.0,61.0,77.0,467.0,2530.0
15260,"Brunswick, GA Metro Area",Metropolitan Statistical Area,2,21545.0,3179.0,11692.0,38279.0,12845.0,273286.0,17204.0,209532.0,3613.0,4384.0,1564.0,3497.0,1392.0,2092.0,3288.0,20823.0,93.0,1174.0,-353.0,938.0,6478.0,2447.0,21125.0,2190.0,14607.0,734.0,1279.0,0.0,0.0,1796.0,27268.0,856.0,914.0,752.0,595.0,1299.0,2342.0,1760.0,4235.0,1096.0,8537.0,1214.0,2648.0,8799.0,48691.0,2773.0,965.0,1181.0,376.0,294.0,91.0,78.0,34.0,9933.0,25300.0,9163.0,22637.0,6785.0,8058.0,0.0,0.0,6640.0,4191.0,9542.0,7990.0,1648.0,966.0,18854.0,48225.0
15260,"Brunswick, GA Metro Area",Metropolitan Statistical Area,3,10565.0,3798.0,5966.0,22953.0,7627.0,376535.0,9076.0,294978.0,3304.0,5162.0,1324.0,4139.0,1200.0,2602.0,1413.0,7473.0,119.0,1009.0,763.0,991.0,10673.0,2190.0,35668.0,927.0,6398.0,2010.0,12095.0,0.0,0.0,3348.0,52981.0,2575.0,4500.0,637.0,537.0,2663.0,4343.0,3334.0,10208.0,2333.0,17134.0,2620.0,7325.0,10056.0,181125.0,4676.0,4314.0,2941.0,2691.0,688.0,360.0,498.0,407.0,2728.0,4797.0,2284.0,4123.0,2313.0,3409.0,0.0,0.0,7812.0,17592.0,8337.0,19649.0,1598.0,2021.0,8881.0,25687.0
15260,"Brunswick, GA Metro Area",Metropolitan Statistical Area,4,5530.0,3287.0,3397.0,12613.0,3674.0,339355.0,4659.0,246898.0,2784.0,4968.0,1221.0,4869.0,1115.0,3279.0,921.0,3713.0,59.0,905.0,1734.0,772.0,11918.0,1661.0,41468.0,436.0,3049.0,1427.0,19824.0,39.0,295.0,3221.0,61073.0,2749.0,7769.0,409.0,694.0,2858.0,5492.0,3218.0,14893.0,2552.0,20446.0,2648.0,9154.0,5478.0,209837.0,2507.0,3666.0,1601.0,2451.0,392.0,196.0,453.0,422.0,0.0,0.0,0.0,0.0,201.0,239.0,62.0,118.0,5234.0,25315.0,5313.0,26842.0,1329.0,2826.0,4178.0,12411.0
15260,"Brunswick, GA Metro Area",Metropolitan Statistical Area,5,3426.0,2641.0,2076.0,8614.0,2486.0,295561.0,2894.0,205649.0,2153.0,4266.0,1009.0,5523.0,913.0,3805.0,599.0,3720.0,96.0,730.0,1794.0,626.0,12471.0,1262.0,39547.0,239.0,1807.0,997.0,17959.0,0.0,0.0,2524.0,54896.0,2245.0,8825.0,222.0,293.0,2372.0,5207.0,2523.0,15229.0,2138.0,19786.0,2198.0,9465.0,3410.0,199725.0,1694.0,2796.0,1025.0,1698.0,291.0,150.0,397.0,395.0,0.0,0.0,0.0,0.0,26.0,23.0,0.0,0.0,3364.0,26249.0,3385.0,27486.0,978.0,2680.0,2439.0,8815.0
15260,"Brunswick, GA Metro Area",Metropolitan Statistical Area,6,3819.0,3305.0,2457.0,10019.0,2876.0,507319.0,3261.0,335382.0,2885.0,7615.0,1531.0,11280.0,1407.0,8620.0,819.0,11067.0,93.0,1220.0,9113.0,801.0,27543.0,1554.0,71357.0,140.0,934.0,1075.0,21759.0,34.0,453.0,3390.0,96975.0,3154.0,19964.0,191.0,451.0,3246.0,10235.0,3389.0,32051.0,2920.0,35187.0,3136.0,16633.0,3810.0,369058.0,1865.0,2521.0,744.0,1010.0,321.0,163.0,527.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,308.0,3789.0,61924.0,3797.0,64470.0,1443.0,7345.0,2393.0,12051.0
15260,"Brunswick, GA Metro Area",Metropolitan Statistical Area,7,1010.0,895.0,854.0,2803.0,891.0,428423.0,818.0,180622.0,906.0,9391.0,671.0,19848.0,632.0,15521.0,265.0,16503.0,0.0,634.0,70592.0,215.0,17282.0,312.0,18485.0,0.0,0.0,290.0,6434.0,57.0,1721.0,998.0,69391.0,948.0,19163.0,39.0,79.0,955.0,8516.0,998.0,28267.0,760.0,18870.0,962.0,13134.0,1007.0,349509.0,485.0,1005.0,0.0,0.0,58.0,30.0,135.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,4976.0,1010.0,87524.0,1010.0,90208.0,497.0,18918.0,486.0,11369.0
15340,"Bucyrus, OH Micro Area",Micropolitan Statistical Area,0,20515.0,8044.0,11883.0,39187.0,11544.0,759094.0,16636.0,541366.0,7542.0,11260.0,3669.0,8820.0,3292.0,6404.0,2489.0,20398.0,618.0,2383.0,4367.0,2301.0,21636.0,5210.0,83398.0,2580.0,18925.0,2721.0,24946.0,59.0,733.0,3878.0,60940.0,3296.0,13752.0,454.0,570.0,3432.0,6198.0,3864.0,20809.0,2955.0,17263.0,2668.0,9167.0,15201.0,454458.0,6471.0,7065.0,3364.0,4229.0,336.0,134.0,1285.0,879.0,4126.0,8616.0,3654.0,7765.0,2626.0,3125.0,107.0,462.0,13477.0,60554.0,14500.0,66319.0,2971.0,7983.0,16757.0,41947.0
15340,"Bucyrus, OH Micro Area",Micropolitan Statistical Area,1,221.0,75.0,150.0,331.0,58.0,-4198.0,53.0,1138.0,79.0,106.0,49.0,78.0,43.0,47.0,84.0,-530.0,21.0,58.0,44.0,0.0,0.0,34.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,0.0,0.0,98.0,265.0
15340,"Bucyrus, OH Micro Area",Micropolitan Statistical Area,2,9100.0,1739.0,4684.0,13587.0,3743.0,113745.0,6784.0,76589.0,2265.0,2427.0,1063.0,1416.0,939.0,872.0,967.0,5232.0,110.0,669.0,-320.0,842.0,4021.0,1867.0,15642.0,1215.0,8923.0,434.0,696.0,0.0,0.0,469.0,6077.0,202.0,246.0,224.0,240.0,338.0,485.0,458.0,982.0,223.0,1077.0,274.0,611.0,4136.0,25243.0,1104.0,352.0,313.0,133.0,44.0,13.0,104.0,31.0,2972.0,6651.0,2737.0,6121.0,1652.0,1803.0,0.0,0.0,3435.0,2319.0,4215.0,3320.0,807.0,419.0,7660.0,15065.0
15340,"Bucyrus, OH Micro Area",Micropolitan Statistical Area,3,6124.0,2342.0,3772.0,12251.0,3712.0,221931.0,5272.0,168362.0,2178.0,2642.0,960.0,1492.0,861.0,927.0,614.0,4216.0,148.0,612.0,253.0,723.0,4899.0,1571.0,25597.0,823.0,5815.0,1214.0,7137.0,24.0,148.0,1144.0,13398.0,953.0,1692.0,160.0,209.0,969.0,1405.0,1142.0,3365.0,857.0,4207.0,673.0,1680.0,6006.0,121088.0,2666.0,2381.0,1538.0,1609.0,107.0,42.0,454.0,264.0,1134.0,1925.0,917.0,1644.0,867.0,1213.0,0.0,0.0,5114.0,12583.0,5289.0,13716.0,865.0,1037.0,5238.0,13381.0
15340,"Bucyrus, OH Micro Area",Micropolitan Statistical Area,4,2781.0,1872.0,1743.0,6732.0,2057.0,169011.0,2472.0,124767.0,1445.0,2160.0,714.0,1538.0,638.0,1094.0,411.0,3269.0,148.0,440.0,678.0,385.0,4229.0,903.0,18950.0,370.0,2914.0,583.0,7863.0,0.0,0.0,945.0,13367.0,868.0,2727.0,48.0,68.0,861.0,1440.0,945.0,4328.0,773.0,4257.0,655.0,2025.0,2774.0,111707.0,1415.0,2132.0,845.0,1362.0,90.0,35.0,339.0,246.0,0.0,0.0,0.0,0.0,107.0,109.0,0.0,0.0,2654.0,13310.0,2690.0,14381.0,591.0,1261.0,2187.0,6172.0
15340,"Bucyrus, OH Micro Area",Micropolitan Statistical Area,5,1343.0,1177.0,856.0,3681.0,1158.0,115064.0,1221.0,85218.0,836.0,1528.0,419.0,1043.0,379.0,777.0,205.0,1790.0,107.0,260.0,1098.0,202.0,3173.0,487.0,11674.0,117.0,775.0,285.0,5187.0,0.0,0.0,627.0,10706.0,599.0,2606.0,22.0,53.0,603.0,1142.0,627.0,3858.0,554.0,3633.0,474.0,1625.0,1340.0,82769.0,725.0,1271.0,433.0,771.0,56.0,26.0,217.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,10489.0,1333.0,11268.0,330.0,1064.0,1009.0,3489.0
15340,"Bucyrus, OH Micro Area",Micropolitan Statistical Area,6,842.0,748.0,587.0,2346.0,752.0,104379.0,748.0,69212.0,644.0,1690.0,392.0,2082.0,361.0,1622.0,174.0,4259.0,84.0,279.0,1030.0,149.0,5314.0,319.0,10324.0,55.0,498.0,182.0,3557.0,35.0,585.0,596.0,12517.0,579.0,3947.0,0.0,0.0,571.0,1340.0,595.0,5337.0,481.0,3458.0,512.0,2284.0,841.0,80390.0,511.0,832.0,235.0,354.0,39.0,18.0,171.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,43.0,839.0,13017.0,841.0,14262.0,318.0,2105.0,521.0,2265.0
15340,"Bucyrus, OH Micro Area",Micropolitan Statistical Area,7,104.0,91.0,91.0,259.0,64.0,39162.0,86.0,16080.0,95.0,707.0,72.0,1171.0,71.0,1065.0,34.0,2162.0,0.0,65.0,1584.0,0.0,0.0,29.0,928.0,0.0,0.0,23.0,506.0,0.0,0.0,97.0,4875.0,95.0,2534.0,0.0,0.0,90.0,386.0,97.0,2939.0,67.0,631.0,80.0,942.0,104.0,33261.0,50.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,419.0,103.0,8836.0,103.0,9320.0,60.0,2097.0,44.0,1310.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Metropolitan Statistical Area,0,541165.0,194747.0,323160.0,991918.0,287661.0,27484982.0,452367.0,19739019.0,261360.0,337137.0,126710.0,437161.0,113321.0,323034.0,55704.0,827256.0,1449.0,80862.0,481329.0,56769.0,623959.0,126946.0,2521842.0,60923.0,427055.0,75542.0,872910.0,3740.0,76586.0,163870.0,3429647.0,134038.0,926538.0,25152.0,36392.0,152965.0,749087.0,163289.0,1730292.0,131315.0,794987.0,140357.0,409484.0,423650.0,18444071.0,184878.0,236782.0,80706.0,105152.0,19860.0,9028.0,42657.0,30381.0,85030.0,168503.0,74834.0,153668.0,51820.0,60480.0,12232.0,83877.0,383612.0,3069499.0,402681.0,3221410.0,80837.0,265610.0,441097.0,1204833.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Metropolitan Statistical Area,1,5699.0,1122.0,3844.0,6853.0,1136.0,-200692.0,1541.0,29231.0,2285.0,8913.0,2135.0,5275.0,1950.0,3437.0,1291.0,-10534.0,143.0,2603.0,16463.0,391.0,5944.0,646.0,5057.0,79.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,447.0,430.0,347.0,190.0,284.0,0.0,0.0,0.0,0.0,613.0,1538.0,290.0,322.0,2452.0,6676.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Metropolitan Statistical Area,2,221980.0,24935.0,120609.0,285152.0,71833.0,2709284.0,173575.0,1927098.0,63293.0,42393.0,30242.0,40642.0,26136.0,21920.0,16658.0,101079.0,347.0,17984.0,-9277.0,18192.0,83659.0,40799.0,366100.0,26502.0,177483.0,10940.0,17324.0,99.0,521.0,13213.0,176898.0,3764.0,4184.0,7512.0,7177.0,10112.0,37810.0,12844.0,51958.0,6971.0,32557.0,8818.0,13572.0,112953.0,696835.0,31397.0,11895.0,6982.0,2580.0,1890.0,609.0,2289.0,902.0,63768.0,134791.0,57757.0,125504.0,34027.0,36427.0,51.0,622.0,92545.0,63181.0,106639.0,80621.0,19116.0,8700.0,187487.0,326052.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Metropolitan Statistical Area,3,129134.0,34724.0,75069.0,225934.0,59974.0,4655496.0,112062.0,3602269.0,57867.0,43616.0,24504.0,43736.0,21639.0,26755.0,10368.0,85287.0,296.0,14022.0,2677.0,13582.0,103749.0,30983.0,526671.0,15286.0,113172.0,25850.0,161334.0,215.0,1456.0,29105.0,379169.0,21097.0,38896.0,7082.0,8841.0,26332.0,94023.0,28979.0,143973.0,22321.0,102317.0,22390.0,37760.0,126719.0,2671282.0,51386.0,46593.0,23499.0,23169.0,4707.0,2485.0,9402.0,5950.0,20695.0,33265.0,16647.0,27817.0,15056.0,20582.0,0.0,0.0,110148.0,289517.0,113731.0,307552.0,17080.0,19966.0,111498.0,263707.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Metropolitan Statistical Area,4,75461.0,41907.0,49140.0,166463.0,48545.0,4649020.0,66180.0,3512431.0,49859.0,40134.0,21703.0,44481.0,19407.0,28671.0,8745.0,86510.0,259.0,13052.0,10014.0,9608.0,105408.0,22458.0,535545.0,9400.0,67428.0,17336.0,252751.0,316.0,3007.0,35084.0,533479.0,29272.0,90781.0,5055.0,8075.0,32915.0,129709.0,35031.0,231385.0,28875.0,152258.0,29499.0,57886.0,75215.0,3112832.0,37036.0,54157.0,20211.0,31899.0,3618.0,1592.0,10850.0,7472.0,0.0,0.0,0.0,0.0,2268.0,2802.0,114.0,111.0,72602.0,391581.0,73284.0,409711.0,14772.0,27225.0,60528.0,177193.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Metropolitan Statistical Area,5,48308.0,38073.0,31959.0,127303.0,40688.0,4176403.0,43474.0,3211188.0,36750.0,33621.0,17226.0,38214.0,15584.0,26171.0,6919.0,76541.0,162.0,10566.0,13844.0,6632.0,99285.0,15049.0,441601.0,5401.0,38111.0,10726.0,205519.0,372.0,3843.0,31853.0,564869.0,28471.0,125251.0,2919.0,5708.0,30559.0,138124.0,31839.0,272058.0,27521.0,160661.0,28361.0,62415.0,48231.0,2965398.0,27837.0,47921.0,16079.0,27600.0,3694.0,1653.0,8649.0,6300.0,0.0,0.0,0.0,0.0,254.0,349.0,231.0,312.0,47888.0,389316.0,47962.0,405650.0,10027.0,23423.0,38217.0,137105.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Metropolitan Statistical Area,6,50037.0,44725.0,33867.0,148122.0,53214.0,6501886.0,46203.0,5076150.0,41594.0,57341.0,23219.0,76546.0,21340.0,56391.0,8713.0,188638.0,198.0,15745.0,52034.0,6828.0,148488.0,14579.0,534543.0,3935.0,27686.0,8916.0,192576.0,1151.0,18666.0,44207.0,1027872.0,41418.0,303908.0,2266.0,5532.0,42967.0,242057.0,44192.0,557005.0,37843.0,257001.0,41318.0,119750.0,49998.0,4867312.0,31190.0,48858.0,13935.0,19904.0,5216.0,2336.0,9853.0,8000.0,0.0,0.0,0.0,0.0,25.0,36.0,3110.0,5843.0,49899.0,805058.0,49917.0,840745.0,14285.0,59436.0,35676.0,162940.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",Metropolitan Statistical Area,7,10546.0,9261.0,8672.0,32091.0,12271.0,4993585.0,9332.0,2380652.0,9712.0,111119.0,7681.0,188267.0,7265.0,159689.0,3010.0,299735.0,44.0,6890.0,395574.0,1536.0,77426.0,2432.0,112325.0,320.0,2561.0,1774.0,43406.0,1587.0,49093.0,10408.0,747360.0,10016.0,363518.0,318.0,1059.0,10080.0,107364.0,10404.0,473913.0,7784.0,90193.0,9971.0,118101.0,10534.0,4130412.0,6010.0,27342.0,0.0,0.0,735.0,353.0,1614.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,8726.0,76989.0,10530.0,1130846.0,10535.0,1175593.0,5267.0,126538.0,5239.0,131160.0
15420,"Burley, ID Micro Area",Micropolitan Statistical Area,0,17626.0,8904.0,12233.0,44819.0,16479.0,660224.0,15102.0,497782.0,5632.0,15967.0,1999.0,9850.0,1785.0,8486.0,2545.0,21016.0,1142.0,1817.0,24791.0,1341.0,14456.0,2723.0,37923.0,2288.0,9794.0,1817.0,18092.0,27.0,603.0,3585.0,73360.0,2735.0,13264.0,768.0,770.0,3026.0,3734.0,3578.0,18143.0,2583.0,17948.0,2911.0,20875.0,12177.0,390846.0,6182.0,7200.0,3930.0,4919.0,553.0,243.0,846.0,611.0,4343.0,9871.0,3875.0,8830.0,4613.0,7826.0,179.0,1072.0,9459.0,55248.0,10656.0,60982.0,2872.0,15126.0,13863.0,37976.0
15420,"Burley, ID Micro Area",Micropolitan Statistical Area,1,354.0,197.0,301.0,719.0,182.0,-46833.0,109.0,1825.0,181.0,890.0,82.0,163.0,75.0,123.0,132.0,-384.0,100.0,133.0,3268.0,0.0,0.0,55.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,76.0,28.0,50.0,28.0,55.0,0.0,0.0,0.0,0.0,79.0,185.0,26.0,65.0,147.0,313.0
15420,"Burley, ID Micro Area",Micropolitan Statistical Area,2,7807.0,1982.0,5153.0,15148.0,4881.0,101604.0,6497.0,79464.0,1545.0,2220.0,551.0,707.0,479.0,416.0,841.0,4223.0,224.0,443.0,508.0,446.0,2417.0,970.0,7466.0,980.0,4250.0,248.0,341.0,0.0,0.0,410.0,6473.0,126.0,187.0,270.0,155.0,310.0,327.0,408.0,688.0,196.0,1304.0,308.0,1049.0,3203.0,17880.0,952.0,324.0,424.0,146.0,49.0,18.0,57.0,19.0,2730.0,6793.0,2504.0,6214.0,2286.0,3168.0,0.0,0.0,2469.0,1589.0,3130.0,2507.0,688.0,370.0,6487.0,14280.0
15420,"Burley, ID Micro Area",Micropolitan Statistical Area,3,5085.0,2951.0,3501.0,15382.0,6173.0,182226.0,4590.0,151053.0,1473.0,2274.0,402.0,693.0,359.0,454.0,715.0,4508.0,299.0,374.0,1594.0,376.0,2734.0,746.0,10439.0,860.0,3542.0,741.0,4076.0,0.0,0.0,883.0,13072.0,591.0,1111.0,262.0,291.0,715.0,631.0,879.0,2091.0,636.0,3828.0,617.0,2760.0,4603.0,74836.0,2784.0,2385.0,1928.0,1711.0,208.0,92.0,313.0,179.0,1575.0,3002.0,1343.0,2566.0,1960.0,4035.0,0.0,0.0,2970.0,6342.0,3322.0,7557.0,686.0,1003.0,4355.0,13834.0
15420,"Burley, ID Micro Area",Micropolitan Statistical Area,4,2314.0,1968.0,1614.0,7296.0,2882.0,141344.0,2110.0,113362.0,1059.0,1813.0,336.0,564.0,297.0,420.0,434.0,2581.0,216.0,285.0,1335.0,244.0,2816.0,503.0,8521.0,327.0,1363.0,425.0,5764.0,0.0,0.0,888.0,15555.0,749.0,2056.0,121.0,150.0,785.0,808.0,887.0,3106.0,715.0,4867.0,729.0,4133.0,2305.0,83664.0,1391.0,2389.0,981.0,1810.0,191.0,85.0,248.0,161.0,0.0,0.0,0.0,0.0,314.0,511.0,0.0,0.0,2000.0,8500.0,2089.0,9382.0,646.0,1366.0,1658.0,4604.0
15420,"Burley, ID Micro Area",Micropolitan Statistical Area,5,1034.0,934.0,760.0,3190.0,1192.0,88445.0,917.0,64491.0,600.0,1755.0,242.0,569.0,223.0,480.0,203.0,1289.0,132.0,198.0,2660.0,135.0,1747.0,264.0,5762.0,97.0,489.0,210.0,3838.0,0.0,0.0,622.0,12239.0,554.0,2312.0,57.0,77.0,555.0,675.0,622.0,3142.0,496.0,3493.0,531.0,3518.0,1034.0,60035.0,569.0,1123.0,382.0,828.0,64.0,30.0,114.0,99.0,0.0,0.0,0.0,0.0,25.0,57.0,0.0,0.0,992.0,7129.0,1007.0,7770.0,333.0,1226.0,691.0,2178.0
15420,"Burley, ID Micro Area",Micropolitan Statistical Area,6,793.0,657.0,673.0,2325.0,866.0,103117.0,693.0,64186.0,562.0,2802.0,255.0,1319.0,232.0,1078.0,152.0,3385.0,118.0,238.0,4643.0,140.0,4742.0,185.0,5111.0,24.0,150.0,149.0,3090.0,27.0,603.0,573.0,14975.0,525.0,3570.0,58.0,97.0,499.0,812.0,573.0,4512.0,427.0,3335.0,528.0,5221.0,793.0,78110.0,387.0,758.0,215.0,424.0,41.0,18.0,114.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,13101.0,790.0,13953.0,343.0,3289.0,437.0,1779.0
15420,"Burley, ID Micro Area",Micropolitan Statistical Area,7,239.0,215.0,231.0,759.0,303.0,90321.0,186.0,23401.0,212.0,4213.0,131.0,5835.0,120.0,5515.0,68.0,5414.0,53.0,146.0,10783.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,983.0,0.0,0.0,209.0,11046.0,190.0,4028.0,0.0,0.0,162.0,481.0,209.0,4604.0,113.0,1121.0,198.0,4194.0,239.0,76321.0,99.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1072.0,239.0,18587.0,239.0,19628.0,150.0,7807.0,88.0,988.0
15460,"Burlington, IA-IL Micro Area",Micropolitan Statistical Area,0,22102.0,9326.0,15931.0,42944.0,12537.0,1005593.0,18176.0,685669.0,10212.0,19764.0,5149.0,16899.0,4664.0,12439.0,2901.0,28797.0,950.0,3142.0,27601.0,2581.0,27340.0,5671.0,90628.0,3120.0,16790.0,3478.0,35839.0,99.0,1746.0,5107.0,98521.0,4239.0,22487.0,792.0,673.0,4597.0,11182.0,5089.0,35831.0,3468.0,20251.0,4002.0,14456.0,16901.0,651083.0,7588.0,9015.0,3679.0,4715.0,933.0,407.0,1674.0,1264.0,4293.0,9168.0,3778.0,8240.0,2775.0,3326.0,239.0,1342.0,15030.0,99472.0,16150.0,106249.0,3359.0,11909.0,17968.0,49135.0
15460,"Burlington, IA-IL Micro Area",Micropolitan Statistical Area,1,246.0,99.0,206.0,403.0,78.0,-10213.0,93.0,2363.0,143.0,245.0,93.0,188.0,68.0,116.0,58.0,-335.0,46.0,72.0,492.0,0.0,0.0,39.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,42.0,0.0,0.0,121.0,280.0
